ID,TMDB ID,Wikidata ID,IMDB ID,Title,Budget,Release Date,Revenue,Primary Genre,Opening Weekend Theaters,Opening Weekend BO,Domestic BO,International BO,Total BO,RT Audience,RT Critic,Domestic Distributor,International Distributor,Director,Logged,Poster Path,Distributor,Widest Release Theaters
6018,85534,,tt1095414,Sweethearts of the Prison Rodeo,0,2010-09-17,4199,,,,,,,,,,,,,/asijXyMcNBfd5ST0hW45IgHmCzf.jpg,,
6019,261945,,tt0999963,The Afterlight,0,2009-10-10,0,,,,,,,,,,,,,,,
6020,579107,,tt1765913,Metal Messiah,0,2010-09-16,0,,,,,,,,,,,,,/hZ0NrQkqgRKm4QDF6peGZN2Vfg7.jpg,,
6021,140783,,tt1343113,The Sunshine Boy,0,2009-01-01,0,,,,,,,,,,,,,,,
6022,46756,,tt1247696,The Temptation of St. Tony,0,2009-10-10,0,,,,,,,,,,,,,/7uJEHRGq6kR9et77FJv4uWbGNbl.jpg,,
6023,33091,,tt1342378,The Girl,0,2009-02-10,0,,,,,,,,,,,,,/9ByfjzE1XVnyR3LHaonhTsJgm3w.jpg,,
6024,352174,,tt0404034,The Fall of Night,0,2007-08-25,0,,,,,,,,,,,,,,,
6025,38961,,tt1486190,Tamara Drewe,0,2010-07-14,12037973,,,,,,,,,,,,,/9PNDZZyqFsLZAEp7mVfhO06OLmt.jpg,,
6026,44566,,tt1499201,Anjaana Anjaani,6400000,2010-09-24,5900000,,,,,,,,,,,,,/me3GHLnVREOlRdJPGmBPqsZBJTT.jpg,,
6027,47546,,tt1560957,I Want Your Money,0,2010-07-06,0,,,,,,,,,,,,,/ukFRXI9Dg9JdjebQPFde7Gfel3.jpg,,
6028,51608,,tt1527788,The Man from Nowhere,1255000,2010-08-04,43059790,,,,,,,,,,,,,/ld19CFIo27t41JXSGZdaPMUGTxh.jpg,,
6029,38033,,tt1148200,Chain Letter,5000000,2010-10-01,143000,,,,,,,,,,,,,/Qkz89qeK3gJh49x3T85KiecTZi.jpg,,
6030,43947,,tt1242432,I Spit on Your Grave,2000000,2010-06-17,572809,,,,,,,,,,,,,/4VZ9eqel8Fsp54KMnesr3xIc67N.jpg,,
6031,43942,,tt1152822,Freakonomics,3000000,2010-10-01,103735,,,,,,,,,,,,,/cPXdZeUKmIylEG8ml0tQOPt9SJ9.jpg,,
6032,43434,,tt1321865,Carlos,18000000,2010-07-07,871279,,,,,,,,,,,,,/ee6EiUOXdvr7DvnBBEG691TNSKh.jpg,,
6033,43619,,tt1315962,Leaving,7600000,2009-08-12,0,,,,,,,,,,,,,/fJuIGigEH7YqIkHqHgJTxUs21Nq.jpg,,
6034,50722,,tt0995850,Vision – From the Life of Hildegard von Bingen,0,2009-09-24,5078060,,,,,,,,,,,,,/upLutnXkYMLY3Wr5AFT1UEXR1Q.jpg,,
6035,43919,,tt1270835,Hatchet II,2500000,2010-10-01,156190,,,,,,,,,,,,,/a8Hh6DIOjPE73Hw5ZihDr3k1JDw.jpg,,
6036,75341,,tt1542411,Budrus,0,2010-10-08,0,,,,,,,,,,,,,/alNGJyTCcqnk0ilV7RMrpA8yzkZ.jpg,,
6037,31007,,tt1183923,Welcome to the Rileys,0,2010-10-29,361960,,,,,,,,,,,,,/tt9pBPoXjFu36rPqObwrgkYCY3t.jpg,,
6038,44147,,tt1235189,Wild Target,8000000,2010-06-17,3453043,,,,,,,,,,,,,/ejKD5DQ7jouzEkz1fx5Fr8li2ZA.jpg,,
6039,45321,,tt1535568,Douchebag,0,2010-10-01,0,,,,,,,,,,,,,/cxPmlYk7oTKiG7IjjYMteYb1NJo.jpg,,
6040,45319,,tt1305587,Ghetto Physics: Will the Real Pimps and Hos Please Stand Up?,0,2010-10-08,0,,,,,,,,,,,,,,,
6041,43933,,tt1470827,Monsters,500000,2010-06-18,5639730,,,,,,,,,,,,,/cARETxTELl8kQCIcpbRhEcMjkPD.jpg,,
6042,44560,,tt1393746,Aftershock,25000000,2010-07-22,100297064,,,,,,,,,,,,,/tfTD9Z2ObdTIslsKtXiYRWuf7qd.jpg,,
6043,15576,,tt1188983,Bellamy,0,2009-02-25,0,,,,,,,,,,,,,/l1BSVVS4byoPRqm9MeYvlTZin3G.jpg,,
6044,52013,,tt1391092,Marwencol,0,2010-03-12,58,,,,,,,,,,,,,/ofKR8GJItiY5NtT4JBiXxmw8Sct.jpg,,
6045,149874,,tt1482889,Jim,0,2010-10-08,0,,,,,,,,,,,,,,,
6046,47320,,tt1315350,Cherry,0,2010-10-08,0,,,,,,,,,,,,,/sTlOUvhrsiGdtwVKbdlB5pAdE2U.jpg,,
6047,47059,,tt1653827,Boxing Gym,0,2010-10-22,0,,,,,,,,,,,,,/A22EFZSj1FgSObRJJHV4w8T9ItT.jpg,,
6048,42151,,tt1489167,Down Terrace,31192,2010-07-30,10000,,,,,,,,,,,,,/2WMwkZ4Qmsi3X6WvfjvBsC1er6F.jpg,,
6049,345393,,tt1442210,Deconstruction Workers,0,2008-09-29,0,,,,,,,,,,,,,,,
6050,51764,,tt1426320,BearCity,0,2010-06-08,5980,,,,,,,,,,,,,/tfYnt1caU4YhpHMyMvdxq6xW4jw.jpg,,
6051,46062,,tt1308165,The Taqwacores,0,2010-01-24,12839,,,,,,,,,,,,,/affsZYvNFwXpKPpYlcnUPdQwStQ.jpg,,
6052,63154,,tt1363468,Zenith,0,2010-10-01,0,,,,,,,,,,,,,/lAP73nFXe75ea0atvVITBzeHMsU.jpg,,
6053,12645,,tt1196340,Inhale,10000000,2010-08-27,55089,,,,,,,,,,,,,/x1JpxURGHRkaGM819kVipNdtgR0.jpg,,
6054,47755,,tt1534075,Strange Powers: Stephin Merritt and the Magnetic Fields,0,2011-10-27,0,,,,,,,,,,,,,/rPewLgnBKUiFvMvqOCl840d63Su.jpg,,
6055,70567,,tt1321332,The Kids Grow Up,0,2010-10-31,0,,,,,,,,,,,,,,,
6056,35656,,tt1294136,As Good As Dead,0,2010-01-25,0,,,,,,,,,,,,,/4q4fSQSuYJGdM6AXCImm5Mle4kF.jpg,,
6057,120095,,tt0842675,"Carmo, Hit the Road",0,2008-06-21,0,,,,,,,,,,,,,/5hicwl8uCoeBSREgnYmYqWFamLE.jpg,,
6058,50099,,tt1578261,Break Ke Baad,2600000,2010-11-25,427628,,,,,,,,,,,,,/iTSyb8FrwaJlJVnxz2q15Un1StI.jpg,,
6059,46641,,tt1153053,Today's Special,0,2009-10-14,400654,,,,,,,,,,,,,/lil1zu2THmFE0p6vHiqvod1kgIn.jpg,,
6060,37495,,tt1341167,Four Lions,3900000,2010-05-07,6200000,,,,,,,,,,,,,/x4JzaRPXBs9wiHCe3e3ymXWuwfd.jpg,,
6061,45274,,tt1638362,Client 9: The Rise and Fall of Eliot Spitzer,0,2010-11-05,0,,,,,,,,,,,,,/4wK6M1vgGYBLKTVpI5kb6CkMq6I.jpg,,
6062,46207,,tt1135952,White Material,0,2010-03-24,0,,,,,,,,,,,,,/pSVyGNp42x8Ea7JClqes8X0tY5n.jpg,,
6063,47607,,tt1570989,Tiny Furniture,65000,2010-11-12,416498,,,,,,,,,,,,,/5T81WvUlc1Our3UwmluXBBc3L0k.jpg,,
6064,49852,,tt1041804,The Nutcracker: The Untold Story,90000000,2010-11-24,1700000,,,,,,,,,,,,,/8qpovUSOZiqFOpsHoByfKojI8iC.jpg,,
6065,46689,,tt1268204,Waste Land,1500000,2010-01-24,187716,,,,,,,,,,,,,/tJf0LR1nxvtePFnKtp4TKXnryRl.jpg,,
6066,47055,,tt1694015,Cool It,0,2010-11-08,0,,,,,,,,,,,,,/2VBdmy2PhfZyTVhbibcdTT3sKly.jpg,,
6067,113479,,tt0079854,Every Man for Himself,0,1980-09-08,0,,,,,,,,,,,,,/hA69SHZQ3jixYq2wykoTlH2VgjI.jpg,,
6068,47753,,tt1466072,William S. Burroughs: A Man Within,160000,2010-11-05,0,,,,,,,,,,,,,/2ibZjkVG0E43Pkxb4Vk0vySUSn9.jpg,,
6069,45569,,tt1530983,Red Hill,0,2010-11-05,324424,,,,,,,,,,,,,/fLELMBUdDoqJvPDE7CcYn0Ny6y8.jpg,,
6070,47750,,tt1699158,The Legend of Pale Male,0,2011-11-24,0,,,,,,,,,,,,,/eb4oDlwviMfUJc04GNIsvfZO5SG.jpg,,
6071,82622,,tt1407055,Violet Tendencies,0,2010-04-24,0,,,,,,,,,,,,,/9yGr3wXAXJ43D8ztPGeqEHFrLCO.jpg,,
6072,46504,,tt1337193,Guy and Madeline on a Park Bench,60000,2010-03-28,35556,,,,,,,,,,,,,/vDkCRtc70qCdJeWb2axIBtM8PGx.jpg,,
6073,52554,,tt1763275,Regina Spektor: Live in London,0,2010-11-22,0,,,,,,,,,,,,,/aHUr6IWmalVNr8tAYmCxOfHekim.jpg,,
6074,38150,,tt1220214,Heartless,0,2010-05-21,0,,,,,,,,,,,,,/3kRaWKYqtx9nyqcIkdTf58igzVb.jpg,,
6075,61527,,tt1394211,Helena from the Wedding,0,2010-11-12,4190,,,,,,,,,,,,,/48vApZYc49WqbUzqg1Q7qiAu62z.jpg,,
6076,14687,,tt0901481,Eichmann,8000000,2007-09-22,0,,,,,,,,,,,,,/zoxl3RaZiCBmZIk3fmmw61rOV69.jpg,,
6077,30527,,tt0472562,Shake Hands with the Devil,11000000,2007-09-28,0,,,,,,,,,,,,,/5PUO6gBb2w1GIjEvX3nWnvhTXfJ.jpg,,
6078,14096,,tt0461989,The Magician,0,2005-06-18,0,,,,,,,,,,,,,/yzDMNdzTK05N7QBkD1iXWrAWfz8.jpg,,
6079,46503,,tt1175709,All Good Things,0,2010-12-03,1754389,,,,,,,,,,,,,/3RM8SyB0yHanJbYeHdgi5eLv21C.jpg,,
6080,56540,,tt1810602,If You Are the One 2,0,2010-12-22,76100000,,,,,,,,,,,,,/3FjlLKcay0hV6BcizAIMVlhCoWe.jpg,,
6081,53804,,tt1431122,No Problem,0,2010-12-10,0,,,,,,,,,,,,,/tkTuqXDzTDd1OhYZ7EKsvdt7OVK.jpg,,
6082,44638,,tt1274300,The Tempest,20000000,2010-09-11,346594,,,,,,,,,,,,,/9xnDtCsEoaooYYwmqrB2PBFVPag.jpg,,
6083,48395,,tt1401143,Rare Exports: A Christmas Tale,0,2010-12-03,0,,,,,,,,,,,,,/jzaweEESl54ejxo3EE5uNL8lgTn.jpg,,
6084,48833,,tt0775543,Night Catches Us,0,2010-12-03,0,,,,,,,,,,,,,/19Hpp2GpooohO0DorCR9nGwJ6L7.jpg,,
6085,52696,,tt1610452,Band Baaja Baaraat,0,2010-12-10,0,,,,,,,,,,,,,/n9Yd0otyugR9ArGxRwbEYxUXjTH.jpg,,
6086,62325,,tt1524095,Bhutto,0,2010-11-05,0,,,,,,,,,,,,,/7UNi1pgylTLN2MLqqhTJ12b9Yt5.jpg,,
6087,48307,,tt1326259,Saint Misbehavin': The Wavy Gravy Movie,0,2010-12-08,0,,,,,,,,,,,,,/qJCWbV4KL1cwMBINfHhR45VNjaN.jpg,,
6088,8368,,tt1031243,Garden of Eden,0,2008-01-01,22083,,,,,,,,,,,,,/kDpNG4avribCPffpuR7fC3RlYm7.jpg,,
6089,50779,,tt1122614,And Everything Is Going Fine,0,2010-06-04,0,,,,,,,,,,,,,/eKZS0Pib1D2RgfKDvyJM2EulBql.jpg,,
6090,42044,,tt0090015,Shoah,0,1985-04-21,20175,,,,,,,,,,,,,/yvwF7dfSCybFcBOklUzKpE46bHM.jpg,,
6091,55061,,tt1221208,Frankie & Alice,0,2010-12-10,706546,,,,,,,,,,,,,/4zXkZirn2QezrEFHWeAOkOxdjxj.jpg,,
6092,28874,,tt1474276,Summer Wars,0,2009-08-01,18400000,,,,,,,,,,,,,/yHy8TrRLnuBZ4t2C0l0pSpRXVHO.jpg,,
6093,270650,,tt1223082,Oy Vey! My Son Is Gay!,0,2010-12-24,0,,,,,,,,,,,,,/1aP1xTOWG8KUP4t96DmcdYwz17D.jpg,,
6094,36956,,tt1403144,Come Undone,0,2010-04-30,0,,,,,,,,,,,,,/7yxCUZBxIVOG8CEZ8O9zW4u9Fju.jpg,,
6095,53413,,tt1282153,The Strange Case of Angelica,2000000,2010-12-29,0,,,,,,,,,,,,,/frQJK6lsQO7hUAp0gH5oMGaAU8w.jpg,,
6096,132568,,tt1588336,Nénette,0,2010-03-31,0,,,,,,,,,,,,,/aHMVehKg7zwUbSRP8zhKrBDc4M8.jpg,,
6097,72852,,tt1257562,Hadewijch,4600000,2009-11-25,5006,,,,,,,,,,,,,/mACiJ0Gsq4BxEzNWD2xCy7eBeJZ.jpg,,
6098,49446,,tt1249443,You Wont Miss Me,0,2009-01-16,0,,,,,,,,,,,,,/tRT9203rHo3DyLuKWXZFKroESBX.jpg,,
6099,52249,,tt1546653,The Red Chapel,0,2010-12-29,6196,,,,,,,,,,,,,/57pO0BCwRWivqLuPqUFIsXhFlyd.jpg,,
6100,55845,,tt1597089,Phil Ochs: There But for Fortune,0,2011-01-05,0,,,,,,,,,,,,,/2Y15JDYEvvhmnEJb7i1KzFJreEU.jpg,,
6101,39840,,tt1590024,"If I Want to Whistle, I Whistle",0,2010-03-26,0,,,,,,,,,,,,,/hZeYyXe5qyMb0Qmz7EUXsfdlcbL.jpg,,
6102,269640,,tt1562904,To Die is Hard,1500,2010-01-01,4549,,,,,,,,,,,,,/lnd4V9gaGW6T5ONDc60sS48qtmo.jpg,,
6103,77430,,tt0455841,The Heart Specialist,0,2006-09-13,0,,,,,,,,,,,,,/63MJXHs9xSYrFoVcNNQgekQ6zG1.jpg,,
6104,54639,,tt1773109,Yamla Pagla Deewana,0,2011-01-14,0,,,,,,,,,,,,,/1Po2YSBz2vloFxjYbs3CNO7I1vf.jpg,,
6105,54890,,tt1433810,Dhobi Ghat,0,2010-01-21,0,,,,,,,,,,,,,/hSNbvyrRbfAxz29yJSz7bJ1Ujuu.jpg,,
6106,53569,,tt1734110,No One Killed Jessica,0,2011-01-07,634297,,,,,,,,,,,,,/oIFJXzzfG2sRxCn1T03WVN0gl9v.jpg,,
6107,22843,,tt0860906,Evangelion: 2.0 You Can (Not) Advance,10000000,2009-06-26,44339362,,,,,,,,,,,,,/7VLYN2CfJpB6PrcuzDKKqdGSUi6.jpg,,
6108,37472,,tt1386932,Ip Man 2,12900000,2010-04-29,36000000,,,,,,,,,,,,,/yB5v6wRhIoZxlDvCFFCQhUNezDY.jpg,,
6109,64288,,tt1567233,Forks Over Knives,0,2011-05-06,664747,,,,,,,,,,,,,/8nG4dXqfPuoBfgMlrsd8oPvvKPi.jpg,,
6110,44953,,tt1056477,Down for Life,0,2010-10-01,0,,,,,,,,,,,,,/tKMvi7dh8waMMt7EVqTRHyggCoR.jpg,,
6111,45202,,tt1314652,The Housemaid,4000000,2010-05-13,0,,,,,,,,,,,,,/md6HraW0KUU6URNLPMkGsQwjovN.jpg,,
6112,44898,,tt1037163,The Time That Remains,6500000,2009-08-12,753808,,,,,,,,,,,,,/e5TZB7yvSr7LDoVrlVeeSotpRD0.jpg,,
6113,115400,,tt1610516,The Woodmans,0,2011-01-19,0,,,,,,,,,,,,,/2SrIcfrdmJJzqA7vufj2skQanRY.jpg,,
6114,45077,,tt1301990,Every Day,0,2010-01-14,18000,,,,,,,,,,,,,/yEW8ALVxeZRWCLZEJIvejkL5TM0.jpg,,
6115,72721,,tt1556190,Nostalgia for the Light,0,2010-10-27,0,,,,,,,,,,,,,/62dxABTMRYgrMwK8nUvXzTITcR.jpg,,
6116,643,,tt0015648,Battleship Potemkin,0,1925-12-24,45100,,,,,,,,,,,,,/hZmsRLsCnE9Zshf1YJONUpCOhds.jpg,,
6117,43209,,tt1653690,Ong Bak 3,0,2010-05-05,2340363,,,,,,,,,,,,,/sIVrOJVeLqPz9NwNa0e4FpqJCWK.jpg,,
6118,46837,,tt1523483,Kaboom,0,2010-10-06,635162,,,,,,,,,,,,,/vIbX9X6lMdbdqYfuxxsHvi9n01v.jpg,,
6119,62976,,tt1667150,What Women Want,5000000,2011-02-03,0,,,,,,,,,,,,,/jekYtOCIJLbLvMwydfGUrVv8Gge.jpg,,
6120,31035,,tt1386683,A Somewhat Gentle Man,0,2010-03-19,1853321,,,,,,,,,,,,,/l3I58PdeJHTPTzLa1QWtKS97hyW.jpg,,
6121,44246,,tt1288376,When We Leave,0,2010-03-11,0,,,,,,,,,,,,,/197eFhJueeI9RZk29PGWFc09ruy.jpg,,
6122,53290,,tt1292648,Plastic Planet,0,2009-09-15,0,,,,,,,,,,,,,/rhAt3mQTCjDwsXS0RkQbGgoKcH9.jpg,,
6123,61539,,tt1151923,Rage,0,2009-08-12,0,,,,,,,,,,,,,/jYBnT05o0kWRY8yH6Rrw08eHuLq.jpg,,
6124,54527,,tt1194612,Into Eternity: A Film for the Future,900000,2010-11-12,0,,,,,,,,,,,,,/hzINyIeovFPMwtwMteSuXdByCby.jpg,,
6125,54524,,tt1339161,The Robber,3900000,2010-02-26,208475,,,,,,,,,,,,,/wxJ579nYUXzy9WeI13hIPld8tDs.jpg,,
6126,66025,,tt1450328,Mooz-lum,0,2011-02-11,330048,,,,,,,,,,,,,/adSb3QS8wW234v7HVhbFWABhgy7.jpg,,
6127,56338,,tt1629376,7 Khoon Maaf,2200000,2011-02-18,2900000,,,,,,,,,,,,,/aLJEqWXMqdboAOee3C4zGl6UFf1.jpg,,
6128,53596,,tt1422032,Even the Rain,10600000,2011-01-05,0,,,,,,,,,,,,,/sDNRXNLapjQHdw31gpn718fmVr9.jpg,,
6129,53505,,tt1692928,The Last Lions,0,2011-02-11,0,,,,,,,,,,,,,/xNxqoeTfHReYbHbhigir85J21Nh.jpg,,
6130,47909,,tt1287878,Poetry,0,2010-05-13,349899,,,,,,,,,,,,,/dcefUQ0AIgRvkh9DS76tvetzxc2.jpg,,
6131,55934,,tt1497874,Cold Weather,0,2010-03-13,0,,,,,,,,,,,,,/veV9i4eEeUKvZOyHWrkjwiVIQtp.jpg,,
6132,81515,,tt1649433,Vidal Sassoon: The Movie,0,2010-04-23,124455,,,,,,,,,,,,,/hMUjDccGPgm2pZQviGyV9tgKgcx.jpg,,
6133,47261,,tt1542852,Carancho,0,2010-05-06,9961838,,,,,,,,,,,,,/gtj5lQwQiV3x6nAdRERQRm39ovm.jpg,,
6134,52338,,tt1296898,Waiting for Forever,0,2010-02-10,0,,,,,,,,,,,,,/2NQpYb0AnMD0PY9UY90u9ifAFsL.jpg,,
6135,54105,,tt1415269,Immigration Tango,0,2010-04-17,0,,,,,,,,,,,,,/1TdIHARTE6w1vRAwBtvNawJFHB5.jpg,,
6136,53104,,tt1439562,Orgasm Inc.,0,2009-05-02,0,,,,,,,,,,,,,/jlnG1P1Pehz4cSyLgAyu4STZq0P.jpg,,
6137,52505,,tt1032825,The Other Woman,30000000,2010-10-28,1451343,,,,,,,,,,,,,/kKzKxip6Qezdw5pSR9ozib0RB2F.jpg,,
6138,51462,,tt1273241,Brotherhood,0,2010-03-13,0,,,,,,,,,,,,,/2302IU1ouScHrOHMEaVczXtamIc.jpg,,
6139,54793,,tt1734477,Public Speaking,0,2010-11-22,0,,,,,,,,,,,,,/9vEqQpndZuydRbYueABgIMw34gH.jpg,,
6140,43552,,tt1452628,Vanishing on 7th Street,10000000,2010-09-11,1671196,,,,,,,,,,,,,/viAr08wTmCV40WUVFNuhOPSSFZK.jpg,,
6141,43376,,tt0042619,Diary of a Country Priest,0,1951-02-07,0,,,,,,,,,,,,,/mft7ZJqHxUyFaLL3ZYXX1MN2Gro.jpg,,
6142,38325,,tt1588875,How I Ended This Summer,2500000,2010-02-17,622644,,,,,,,,,,,,,/vQIyeQ4l1jcJwylA0u0zsNoeEj3.jpg,,
6143,113038,,tt1270494,Zero Bridge,0,2008-08-27,0,,,,,,,,,,,,,/AkZFxdCe1DRYK74s1l7PKsOOjco.jpg,,
6144,55893,,tt1530975,Putty Hill,0,2010-02-18,48132,,,,,,,,,,,,,/fsLHz07xLpCOfsed9xP8rXb2rw6.jpg,,
6145,51241,,tt1600524,Heartbeats,464229,2010-09-29,62985,,,,,,,,,,,,,/AgsocxzosJ3yPRDuvj3h5kwoGy9.jpg,,
6146,47273,,tt1409006,Campus Radio,0,2011-01-01,0,,,,,,,,,,,,,,,
6147,,,tt1075636,,,,,,,,,,,,,,,,,,,
6148,38368,,tt1588895,Uncle Boonmee Who Can Recall His Past Lives,0,2010-06-25,0,,,,,,,,,,,,,/iZinYNVaBLg3pj4e8IXwvfXAtrI.jpg,,
6149,68335,,tt0865560,Now & Later,0,2009-02-18,0,,,,,,,,,,,,,/8kVBr6XJglohrIwoqrUNKBvyTC5.jpg,,
6150,48572,,tt0873886,Red State,4000000,2011-08-19,1104682,,,,,,,,,,,,,/9OKTGvaDjkJmNhT2H7NBHmvVR5M.jpg,,
6151,51209,,tt1416801,Kill the Irishman,0,2011-03-10,1188194,,,,,,,,,,,,,/rbVcUa0xj2gHKgc32WrMlPTsjnG.jpg,,
6152,59728,,tt1130964,The 5th Quarter,6000000,2010-04-08,399611,,,,,,,,,,,,,/syFkrTRZ5aaHqia45cQbhLADkFB.jpg,,
6153,47218,,tt1481572,Happythankyoumoreplease,0,2011-03-04,853862,,,,,,,,,,,,,/qWZwKkrPNoSa7LIvUTwClmFUjBn.jpg,,
6154,56401,,tt1613062,The Music Never Stopped,4000000,2011-03-18,253899,,,,,,,,,,,,,/hbKqNh3bi2Do4cpefIbBNUdQJg6.jpg,,
6155,72946,,tt1624426,I Will Follow,0,2010-09-18,0,,,,,,,,,,,,,/bAMm9Yc1j9nj0hJHqAdQHJLD7Dq.jpg,,
6156,49797,,tt1588170,I Saw the Devil,6000000,2010-08-12,12966357,,,,,,,,,,,,,/9Egrvm0ue0qy2XYmJJ0hMVetlSw.jpg,,
6157,45595,,tt1366409,Miral,0,2010-09-15,1132843,,,,,,,,,,,,,/s58tUfisFwVj7E43ihBYPWJXYmg.jpg,,
6158,16564,,tt0795441,Winter in Wartime,4000000,2008-11-17,530048,,,,,,,,,,,,,/pTZY4fWGh4noXdPXEKOcnOycKp5.jpg,,
6159,57400,,tt1311075,The Human Resources Manager,0,2010-12-15,0,,,,,,,,,,,,,/rOZ1K6pvG6bHBhzWp1zzpTLU4Qz.jpg,,
6160,58679,,tt1722513,"The Butcher, the Chef, and the Swordsman",0,2011-03-17,0,,,,,,,,,,,,,/yAjpmmrEcse50jauiOps1YisHkw.jpg,,
6161,55890,,tt1100051,Bereavement,2000000,2010-07-16,10000000,,,,,,,,,,,,,/5Zd0NzvT3x8EhuE5lYMJz5ShcH1.jpg,,
6162,68412,,tt1314190,3 Backyards,0,2010-01-24,0,,,,,,,,,,,,,/aBVKjA5A0JkKBKJfIMvhTSdRSn3.jpg,,
6163,80597,,tt1557720,My Perestroika,0,2010-01-24,242707,,,,,,,,,,,,,/zrXkK62RAJwby1Re8j1VFpGyQkn.jpg,,
6164,33997,,tt1054580,Desert Flower,0,2009-09-24,14682943,,,,,,,,,,,,,/xjeWO3QLyFZGnM7phfkOMINZ8Is.jpg,,
6165,55208,,tt1571565,Clash,0,2009-12-09,0,,,,,,,,,,,,,/LwAmk0IFyZYxfmD0TH8GKZyzGZ.jpg,,
6166,58194,,tt1550524,White Irish Drinkers,600000,2011-03-25,0,,,,,,,,,,,,,/2PhS5FoPvF0SWSVWqWEUv5B85FB.jpg,,
6167,55895,,tt1502714,Monogamy,1000000,2010-04-24,0,,,,,,,,,,,,,/7NmXl4GbSJW1kbcZ1OPKt0UC6E7.jpg,,
6168,67892,,tt1117379,Bonnie & Clyde vs. Dracula,0,2008-06-01,0,,,,,,,,,,,,,/msaiKLVuQ1rM0HEBm6fU97FZaEP.jpg,,
6169,41215,,tt1181791,Black Death,0,2010-06-07,382879,,,,,,,,,,,,,/gXRERDpyT9s3m2yk6wNmrTWbZfG.jpg,,
6170,85312,,tt1413493,Making the Boys,0,2011-03-11,33833,,,,,,,,,,,,,/leMYHUD58Z8Be7SVI2yNVyNvDbJ.jpg,,
6171,51000,,tt0792978,Mia and the Migoo,0,2008-09-06,0,,,,,,,,,,,,,/bTTxuvQMvsqSqpMXz33yH2WiDOH.jpg,,
6172,35052,,tt1183665,Cracks,0,2009-12-04,101860,,,,,,,,,,,,,/pSVWV04CAWfswP6rqiKJWv0XWzE.jpg,,
6173,51249,,tt1300155,Alabama Moon,0,2009-10-25,47305,,,,,,,,,,,,,/zTExJLGaHxGnEtbo2n0vCgvxx7k.jpg,,
6174,56272,,tt1340773,Elektra Luxx,0,2011-03-11,10,,,,,,,,,,,,,/eLv57AjGugpx2shfaq9crEBVioL.jpg,,
6175,55632,,tt1103273,Peep World,0,2010-09-15,10967,,,,,,,,,,,,,/eFXPjkMKNA7MZAqpaeNv6vaoPX2.jpg,,
6176,86726,,tt1250861,Under the Boardwalk: The Monopoly Story,0,2010-10-10,11536,,,,,,,,,,,,,/eRIqXJA911uwvSLHuBV8Kc7drkp.jpg,,
6177,57389,,tt1646975,The Four Times,0,2010-05-28,0,,,,,,,,,,,,,/wx6yDUCgDaa73QWEblp6fFILGE5.jpg,,
6178,57106,,tt1495823,Freedom,0,2009-08-01,0,,,,,,,,,,,,,/5WyxD7SmO1e65fXbFujfUCi5OkQ.jpg,,
6179,61263,,tt1503777,Illegal,0,2010-10-06,404,,,,,,,,,,,,,/fgITJ6ZRoPtpCtmujd4zbHrYbO0.jpg,,
6180,43935,,tt1013860,Dylan Dog: Dead of Night,20000000,2011-03-16,4634062,,,,,,,,,,,,,/nZdYn5IktnGVg7pRA2JHD1rdZDH.jpg,,
6181,63006,,tt1618430,Dum Maaro Dum,4800000,2011-04-22,8400000,,,,,,,,,,,,,/uzqKhhSA6ypWwqsnZSwCs7C42sb.jpg,,
6182,61400,,tt1720254,Thank You,13100000,2011-04-08,4100000,,,,,,,,,,,,,/1jz15NthZjMHG8sKajS6D6QJkeb.jpg,,
6183,44716,,tt1340107,In a Better World,15000000,2010-08-26,13004198,,,,,,,,,,,,,/dJpPpgf2z5lNw6xVxvfWm0lexNH.jpg,,
6184,45132,,tt1512235,Super,2500000,2010-11-26,1185012,,,,,,,,,,,,,/jZrRMGSajZQehg8mz74A5A00L3.jpg,,
6185,58492,,tt1743720,POM Wonderful Presents: The Greatest Movie Ever Sold,0,2011-04-22,621951,,,,,,,,,,,,,/qyPsCqMbTJznLu8KBWg0CLNRbIH.jpg,,
6186,70829,,tt1584131,The Last Godfather,13400000,2010-12-29,16700000,,,,,,,,,,,,,/zLcKGxKn8qgrGaUZAWZY3Nvi5fr.jpg,,
6187,60740,,tt1772872,Game,0,2011-04-01,0,,,,,,,,,,,,,/nB8jtWGzFuYGRY1Dkbtf23dxbap.jpg,,
6188,42973,,tt1082009,Queen to Play,0,2009-08-05,1056938,,,,,,,,,,,,,/d168CM9USKT9rx4xgvxeys5KWgO.jpg,,
6189,44945,,tt1529572,Trust,9500000,2010-09-10,120000,,,,,,,,,,,,,/rXoZYWd2G7pBh8N8Cp5ZO5Sjzbl.jpg,,
6190,57120,,tt1518812,Meek's Cutoff,0,2011-04-08,876302,,,,,,,,,,,,,/oc28NmVqLx0x8epu3Ih3LvX4zE9.jpg,,
6191,57695,,tt1599975,The Princess of Montpensier,14734000,2010-11-03,6775121,,,,,,,,,,,,,/ozR4LwG9vjV9oFKtEYUO8VsYamf.jpg,,
6192,63143,,tt1398949,Blank City,0,2011-04-06,99303,,,,,,,,,,,,,/5BFBiatNSFECdvKSSE2tOT8cxP3.jpg,,
6193,74943,,tt1791500,Evil Bong 3: The Wrath of Bong,0,2011-04-08,91260,,,,,,,,,,,,,/da5UVMB9021zljUAxExAS38IAlG.jpg,,
6194,53172,,tt1220888,Henry's Crime,12000000,2010-01-14,2200000,,,,,,,,,,,,,/1i1sDWOZecbUZ4Yp9DG5UiTBBRl.jpg,,
