TMDB ID,Title,Budget,IMDB ID,Release Date,Revenue,Primary Genre,Opening Weekend Theaters,Opening Weekend BO,Domestic BO,International BO,Total BO,RT Audience,RT Critic,Domestic Distributor,International Distributor,Director,Logged,Poster Path,Distributor,Widest Release Theaters,Wikidata ID
14392,The Warlords,40000000,tt0913968,2007-12-12,0,,,,,,,,,,,,,/9sAWyaASakMW9f3LSXK8Br3RCED.jpg,,,
36419,After.Life,4500000,tt0838247,2009-11-07,3606395,,,,,,,,,,,,,/ty43RTdSBpL3VjBJWeRoKhFg7hF.jpg,,,
86562,The Cartel,0,tt1433001,2009-05-30,6439,,,,,,,,,,,,,/hmF2JN0Xuo6ik25S4DoVYI6ZgB8.jpg,,,
116584,Valley of the Heart's Delight,0,tt0472200,2006-04-24,0,,,,,,,,,,,,,/WTohWlSGwFNDfjJJtyPMraH3qo.jpg,,,
44990,Breaking Upwards,0,tt1247644,2009-03-14,0,,,,,,,,,,,,,/Kweza0vBadrhdqu72EAkCkN6bq.jpg,,,
60440,The Human Experience,0,tt1252298,2008-06-12,0,,,,,,,,,,,,,/zw4qppcAmhM3cy60Edz18CQrTxB.jpg,,,
33809,Everyone Else,0,tt1204773,2009-03-26,2634462,,,,,,,,,,,,,/zwncG9rCrVCoA20mGAx0TV31Kp6.jpg,,,
51413,No One Knows About Persian Cats,0,tt1426378,2009-12-23,0,,,,,,,,,,,,,/fhsZEUHpo6hRw4IKJE5qL2oRiUb.jpg,,,
147697,Breath Made Visible: Anna Halprin,0,tt1351105,2009-08-07,0,,,,,,,,,,,,,/hKjqUHOVJ0ibfhhBzoM8wvt9LWD.jpg,,,
35689,Don McKay,0,tt1281374,2009-04-24,0,,,,,,,,,,,,,/pkziSZ6vmwFnhybgBAM96Q6xKMr.jpg,,,
52406,Fresh,412000,tt1637620,2009-05-26,0,,,,,,,,,,,,,/dZVkiMi2J2CjikwFLtMJJneckUi.jpg,,,
,,,tt1992236,,,,,,,,,,,,,,,,,,
39414,Paper Man,0,tt0437405,2009-06-15,13514,,,,,,,,,,,,,/BKaXYV4lujFxmzhwpLrMLGsYx6.jpg,,,
40048,In My Sleep,0,tt0326965,2010-04-23,0,,,,,,,,,,,,,/x1GJBX0RPkYuA77WujLyyLAoDAn.jpg,,,
15067,"The Good, the Bad, the Weird",10000000,tt0901487,2008-07-16,0,,,,,,,,,,,,,/lbPZ0aNoF0cHisg6DubFO2eS8so.jpg,,,
48752,2012: Time for Change,0,tt1506940,2010-10-08,0,,,,,,,,,,,,,/1MXvLCiB2zjX43wYasmjh2a1Yh6.jpg,,,
55839,Feed the Fish,0,tt1354687,2011-01-25,0,,,,,,,,,,,,,/lfM0DaJvMOyNGPylVvKSjS30TNf.jpg,,,
40819,Best Worst Movie,0,tt1144539,2009-03-14,0,,,,,,,,,,,,,/4LQ6kdvVJW9y0B9O4qDTsazNzER.jpg,,,
52323,Touching Home,2000000,tt0860870,2008-04-29,0,,,,,,,,,,,,,/kWHY2bBZtiR5k2VAw0ijKxFQRAA.jpg,,,
67367,The Thorn in the Heart,0,tt1424062,2009-10-10,0,,,,,,,,,,,,,/6z7WjAWoMLWszegLLgJ6vTBEod6.jpg,,,
91911,Behind the Burly Q,250000,tt1510907,2010-04-23,23859,,,,,,,,,,,,,/fytes368iohqbPHO2NTTa9K5J0L.jpg,,,
37169,The Human Centipede (First Sequence),2000000,tt1467304,2009-10-31,252207,,,,,,,,,,,,,/gMtjxIkEi0hnTV5lPHbgeZ4ZpUZ.jpg,,,
36939,Boogie Woogie,6000000,tt1134664,2009-06-26,48411,,,,,,,,,,,,,/plnHFNGI1ToCFhyyYU3bb0AmDpl.jpg,,,
5178,The Good Heart,3800000,tt0808285,2009-09-11,0,,,,,,,,,,,,,/cSoUB8SFcVNaCFs1b3dTN3niYck.jpg,,,
240478,Nobody's Perfect,0,tt1266093,2008-01-01,0,,,,,,,,,,,,,/fBhuAoEhqkWHdSimJKT0pk5Pxb8.jpg,,,
45020,Mercy,0,tt1235200,2009-11-11,0,,,,,,,,,,,,,/rPXxPSGS0GFv8Ms1ua2yutW1Bw1.jpg,,,
16240,Breakfast with Scot,0,tt0910847,2007-11-16,46060,,,,,,,,,,,,,/4Awq2OLMA56LNvs7wMhOdkpyqiy.jpg,,,
19,Metropolis,5300000,tt0017136,1927-02-06,1350322,,,,,,,,,,,,,/vZIJxGnjcswPCAa52jhbl01FQkV.jpg,,,
44999,Casino Jack and the United States of Money,0,tt1540814,2010-05-09,0,,,,,,,,,,,,,/3Ntq2UiCY4PwTDUTIqgeHghMCvD.jpg,,,
45022,Holy Rollers,0,tt1143896,2010-05-21,744000,,,,,,,,,,,,,/594RhDOkzRXkQM30XKjEG0843Ol.jpg,,,
31101,Only The Brave,3300000,tt0410403,2006-10-23,150000,,,,,,,,,,,,,/rgf5T0yy6c6asRbDOk1xa10KTUM.jpg,,,
15588,OSS 117: Lost in Rio,31165200,tt1167660,2009-04-15,0,,,,,,,,,,,,,/rhv06T3gTFOShIVkQ0UipZFIyDw.jpg,,,
43614,Father of My Children,0,tt1356928,2009-12-16,0,,,,,,,,,,,,,/f9kRv5aPeRAXWqvjn4HSAmT6DvH.jpg,,,
29426,Survival of the Dead,4000000,tt1134854,2010-05-06,0,,,,,,,,,,,,,/upcVq2cVFKHdx2YDtzKT3bbSnCT.jpg,,,
269,Breathless,0,tt0053472,1960-03-16,0,,,,,,,,,,,,,/9Wx0Wdn2EOqeCZU4SP6tlS3LOml.jpg,,,
18898,Looking for Eric,0,tt1242545,2009-05-27,11057648,,,,,,,,,,,,,/fTHUY0E1FYMFKiQ8UDKx793LtW0.jpg,,,
26428,Agora,70000000,tt1186830,2009-05-17,39457342,,,,,,,,,,,,,/eBCQicPzZJExbdBUIxK41N4uadE.jpg,,,
39042,Multiple Sarcasms,0,tt0984210,2010-05-07,0,,,,,,,,,,,,,/wcRurhx052RPItkOGbS1KqXdujS.jpg,,,
44671,Racing Dreams,0,tt1152840,2010-05-14,0,,,,,,,,,,,,,/9fyPmok5i6gJiLXrM8egM7U3lvu.jpg,,,
39333,180° South,0,tt1407927,2010-02-10,0,,,,,,,,,,,,,/wX5mm43aNxtaZaW9oKPYctvODgG.jpg,,,
58251,Daddy Longlegs,0,tt1426362,2010-04-28,20728,,,,,,,,,,,,,/lnHRAJ5ucoIXDRCVxfdABpK60OS.jpg,,,
52918,The Oath,0,tt1522857,2010-05-09,0,,,,,,,,,,,,,/tBe3AFoj2usO9mSHNNTpp1t33aR.jpg,,,
68701,Beetle Queen Conquers Tokyo,0,tt1339635,2009-03-01,10068,,,,,,,,,,,,,/9SGUOhmhSY7NRjJ7Qy7UmgZbMSv.jpg,,,
34013,Mademoiselle Chambon,0,tt1285246,2009-10-14,0,,,,,,,,,,,,,/1tYs9sjWm33lTO0zUtPmCXPDQmx.jpg,,,
64074,Two in the Wave,0,tt1528224,2010-05-19,0,,,,,,,,,,,,,/9B4XNNGe33tiqpvrXyCbey8JbNT.jpg,,,
41483,Here and There,0,tt1118045,2009-09-08,0,,,,,,,,,,,,,/3L7NbxK9bi4NrD09i2uzt0XvFB4.jpg,,,
5937,John Rabe,20000000,tt1124377,2009-04-02,0,,,,,,,,,,,,,/tagof9XFwit8lpxrCVwxUCcFNRL.jpg,,,
43653,The Living Wake,0,tt0489212,2007-06-06,0,,,,,,,,,,,,,/xxxbBu9HIsSmbFK37Nq0QuncBzI.jpg,,,
42478,Happiness Runs,0,tt1079964,2010-05-14,0,,,,,,,,,,,,,/aNitaJjrD6UZOxV77ZxHmfMdYXk.jpg,,,
222108,After the Cup: Sons of Sakhnin United,0,tt1616504,2009-04-05,0,,,,,,,,,,,,,/8GTF94tzLySAvvA2HmL0ml9S1Ak.jpg,,,
80679,In/Significant Others,0,tt1217259,2010-05-14,0,,,,,,,,,,,,,,,,
75446,Carbon Nation,0,tt1482991,2011-02-11,0,,,,,,,,,,,,,/j0Y2EBpwvl3tdk8O3nKnkxf7mUU.jpg,,,
56271,Double Take,0,tt1386926,2009-02-10,0,,,,,,,,,,,,,/hyGVXXz9CIRaWoDnyxQH81Cm5lt.jpg,,,
41009,Perrier's Bounty,0,tt1003034,2009-09-11,0,,,,,,,,,,,,,/hWG4xu8CVN7tySwiJh4dPKibiEj.jpg,,,
37460,Raavan,4200000,tt1334470,2010-06-18,4000000,,,,,,,,,,,,,/f7mdk7GTvRUUOb3enS60PGgEL8w.jpg,,,
38448,Ondine,12000000,tt1235796,2010-03-05,1790061,,,,,,,,,,,,,/rQSQisWjIjXnGGenrpjG1GlQcRf.jpg,,,
40428,8: The Mormon Proposition,0,tt1484522,2010-01-24,0,,,,,,,,,,,,,/glTnodgy1tZa794mnETfHjCPekC.jpg,,,
110681,Kings of the Evening,0,tt1006904,2008-01-01,98682,,,,,,,,,,,,,/fsbYG8lbHcNulQytDC0RMl2rXe3.jpg,,,
131880,Stonewall Uprising,0,tt1562450,2010-06-16,0,,,,,,,,,,,,,/ujw7QkOrnI8NLgR7YA1EJ14P4Q6.jpg,,,
37842,Wild Grass,0,tt1156143,2009-05-20,0,,,,,,,,,,,,,/wLy9Tp03uaQLV5IRHtjAYGiURdW.jpg,,,
15436,Let It Rain,0,tt1065332,2008-09-17,10134366,,,,,,,,,,,,,/yg6CvMBpzz2wdnlUgB3Fhw4fKvP.jpg,,,
37414,The Killer Inside Me,13000000,tt0954947,2010-02-19,3977192,,,,,,,,,,,,,/fhmdzywgGF9cvoLPuW8qqDn0Gtx.jpg,,,
40777,I Hate Luv Storys,4400000,tt1667838,2010-06-30,12000000,,,,,,,,,,,,,/fNw2XEa4jKxQ5AURNU9JfgkeuUG.jpg,,,
54812,The Lottery,0,tt1515935,2010-06-11,0,,,,,,,,,,,,,/gzpZiNqCMOLM5eRVzQvCw4ttZFn.jpg,,,
45961,Rosencrantz and Guildenstern Are Undead,600000,tt1122775,2009-01-19,0,,,,,,,,,,,,,/jLDdGhnB1H1Z2l7gll0ipnlyQW6.jpg,,,
70546,Living in Emergency: Stories of Doctors Without Borders,2,tt1294182,2008-08-29,0,,,,,,,,,,,,,/3Wbnw3ppyyemQALpoK7TGdUgZWf.jpg,,,
56811,Cropsey,0,tt1277936,2009-04-25,35456,,,,,,,,,,,,,/mcmJj11lX8v518rvzYb22LlCjAz.jpg,,,
47426,South of the Border,0,tt1337137,2009-09-07,0,,,,,,,,,,,,,/8JwbicUe7NsPk6azviHzUGpXT41.jpg,,,
46979,Le Amiche,0,tt0047821,1955-11-18,0,,,,,,,,,,,,,/ksEwRHvYqOyV7JokAhfgtUUTxsA.jpg,,,
252204,BoyBand,0,tt1266615,2010-06-04,0,,,,,,,,,,,,,/arZU5iNo1tvm9VrZJRZGoMQxS2v.jpg,,,
39845,Love Ranch,0,tt1125929,2010-06-30,0,,,,,,,,,,,,,/5Br0vFwX5UJZ60hwmSMMIKH2RgZ.jpg,,,
38810,Dogtooth,275000,tt1379182,2009-10-22,110248,,,,,,,,,,,,,/9AtxFlUOmeTtMMXYyz8azvN2few.jpg,,,
22600,Gangster's Paradise: Jerusalema,0,tt0783532,2008-02-11,0,,,,,,,,,,,,,/8IkwhBeDhP93HDxzofUOB4z5Ngo.jpg,,,
31896,Finding Bliss,1500000,tt1185242,2009-01-18,6783,,,,,,,,,,,,,/btTbG2BGuyL9s3Ne3GFZMKB8oBT.jpg,,,
579109,Whiz Kids,0,tt1303821,2010-06-04,0,,,,,,,,,,,,,/g09uEZk85umuDzsDp6W9uVcYqCe.jpg,,,
55879,Speed-Dating,0,tt1343110,2010-01-01,0,,,,,,,,,,,,,/1wou83qnk3xMri490IjqnTT4HW9.jpg,,,
52058,The Nature of Existence,0,tt1196672,2010-01-01,0,,,,,,,,,,,,,/d1kFtLNNHlHGOUNwtPZeMdUism5.jpg,,,
207465,The Full Picture,0,tt0937221,2008-08-08,0,,,,,,,,,,,,,,,,
117646,Spring Fever,0,tt1422119,2009-05-13,0,,,,,,,,,,,,,/9OLJx4JHimNTsRIw7Y0ObzJouP9.jpg,,,
70862,American Grindhouse,0,tt1307861,2011-02-04,0,,,,,,,,,,,,,/1vysYoEj5XFrfcSBrJyWQ4YeHks.jpg,,,
30124,Tru Loved,0,tt1056441,2008-02-27,0,,,,,,,,,,,,,/yc0G4MTuLjTTS5aehLHYzqYdXGL.jpg,,,
55567,Standing Ovation,0,tt1303803,2010-07-16,531826,,,,,,,,,,,,,/tPd7dnvIgzkvM8XLyC4mQCq21T1.jpg,,,
44565,Khatta Meetha,7500000,tt1455811,2010-07-23,10000000,,,,,,,,,,,,,/rIM83O7WUcZIlg9pd6SgXgB0w2v.jpg,,,
50420,Countdown to Zero,271323,tt1572769,2010-01-25,0,,,,,,,,,,,,,/lJ8EQ4D0x4iPlBxrKGXGtHTwvt6.jpg,,,
42918,Winnebago Man,0,tt1396557,2010-07-09,178174,,,,,,,,,,,,,/q9XEQk8KY7cBxzC5xE2NCGMBhsv.jpg,,,
39800,Life During Wartime,4500000,tt0808526,2010-04-16,744816,,,,,,,,,,,,,/qXCuzXPqd21orMT59JbGV01VRMT.jpg,,,
94567,God of Vampires,0,tt1572773,2010-07-02,56705,,,,,,,,,,,,,/tUym3woVZ7BIWCXjArLRw329gXf.jpg,,,
51486,Jean-Michel Basquiat: The Radiant Child,0,tt1568335,2010-01-25,0,,,,,,,,,,,,,/bNCVtgrwkjTOdR5woMTsH9FVDd3.jpg,,,
51200,71: Into the Fire,10400000,tt1587729,2010-06-16,20967660,,,,,,,,,,,,,/3p8nZAGiw8LT8TFpYOn7uoTUdvI.jpg,,,
34025,Kisses,0,tt0975684,2008-07-11,0,,,,,,,,,,,,,/rPzxkRMb4WXL3hchssrr7pRtyEs.jpg,,,
37861,Valhalla Rising,5650000,tt0862467,2009-09-04,31000,,,,,,,,,,,,,/7LBMcAx6XHwEduIsBYipvUke9n.jpg,,,
9300,Orlando,4000000,tt0107756,1992-12-11,5377643,,,,,,,,,,,,,/otSCGdKzEeVgbfNl0YslOpRZHgk.jpg,,,
10664,[REC]²,5600000,tt1245112,2009-09-15,18469680,,,,,,,,,,,,,/i7wr12YmZfJxXv2R6ksvSffyhAT.jpg,,,
48414,To the Sea,0,tt1502396,2010-02-01,303574,,,,,,,,,,,,,/3LDv5w4sOKVnrpQBaKaIAksrAQh.jpg,,,
59947,Around a Small Mountain,0,tt1239285,2009-09-09,0,,,,,,,,,,,,,/fn5XKgJfeHoY4tiF6X7BFRCaNhO.jpg,,,
85963,Great Directors,0,tt1445683,2009-05-19,17921,,,,,,,,,,,,,/4KEvR64QKYdB6BkqkOFjlEonXRS.jpg,,,
25205,The Concert,0,tt1320082,2009-11-04,0,,,,,,,,,,,,,/zQHwJk6t6AUBjrQCj2ksiShRy2o.jpg,,,
41504,Henri-Georges Clouzot's Inferno,0,tt1433528,2009-10-01,0,,,,,,,,,,,,,/m2r4RgTTDotGozJcxEOXxjTcmRs.jpg,,,
47088,The Extra Man,7000000,tt1361313,2010-08-01,453079,,,,,,,,,,,,,/7RhiXoCm6yEflHQvYtoLeAkDhaU.jpg,,,
70448,All About Evil,0,tt1307858,2010-05-01,0,,,,,,,,,,,,,/vJOtBW2q9mwLuEsxvQxhzQ7i74o.jpg,,,
45316,Udaan,800000,tt1639426,2010-06-17,520000,,,,,,,,,,,,,/zXTNLbtHiNQLsPNEirXRknp4QZI.jpg,,,
46133,Only When I Dance,0,tt1393744,2009-01-01,6315,,,,,,,,,,,,,/tweVxdS0VuSldvhssazdcVP1Jiw.jpg,,,
44998,The Dry Land,0,tt1322264,2010-07-30,12000,,,,,,,,,,,,,/zqayRhxBpCALzIXNutjGiKDNJaJ.jpg,,,
47280,Spoken Word,0,tt1212443,2009-07-17,0,,,,,,,,,,,,,/Atv7Mj6zG37wLPTYhBUVpSsGbpR.jpg,,,
50221,Mugabe and the White African,0,tt1437235,2009-08-07,4542,,,,,,,,,,,,,/gmd09KF4IALBloVpMtuK8HcE676.jpg,,,
57409,"Hugh Hefner: Playboy, Activist and Rebel",0,tt1503776,2009-09-12,21878,,,,,,,,,,,,,/9EuBNMkCTmZh7OlGY22GtGe4Jkv.jpg,,,
75450,Enemies of the People,0,tt1568328,2009-11-24,0,,,,,,,,,,,,,/wRpW39np3275vOtLzrU89SNkWfy.jpg,,,
47912,Smash His Camera,0,tt1280015,2010-07-30,0,,,,,,,,,,,,,/2b40wGsw0ewvZ9UQ4g7Nd9DGEQD.jpg,,,
31111,The Sicilian Girl,0,tt1213926,2008-12-31,0,,,,,,,,,,,,,/rq9RMfUx9C8msk7VL1OyNWak5kc.jpg,,,
38842,Middle Men,22000000,tt1251757,2009-05-17,0,,,,,,,,,,,,,/l56cv8FczzEk4pe3W8BHiRNCC05.jpg,,,
44549,Peepli Live,2270000,tt1447508,2010-08-13,6900000,,,,,,,,,,,,,/zJ1e7pmyJ8an6ZxhhjwVNvqHe7t.jpg,,,
40720,Twelve,0,tt1407084,2010-07-30,2566717,,,,,,,,,,,,,/3OczJCk3OqcvJbQkFjp1pguTiuU.jpg,,,
13635,Mesrine: Killer Instinct,25000000,tt1259014,2008-10-22,15000000,,,,,,,,,,,,,/zCyuiyIhbhgEOZde81qTgXbO0pw.jpg,,,
42950,What if...,0,tt1468387,2010-08-20,0,,,,,,,,,,,,,/pqwZH7DzDdQuJhPuBrasC3e6GR.jpg,,,
32084,Lebanon,0,tt1483831,2009-09-24,1286008,,,,,,,,,,,,,/ulWjW1KhMLHwWJ97593reBhnXlv.jpg,,,
63236,La Soga,0,tt1269696,2009-09-12,0,,,,,,,,,,,,,/obNyYPhgGpSDCd0dPSePps2uQUt.jpg,,,
579111,Nick Saban: Gamechanger,0,tt1731764,2010-08-27,0,,,,,,,,,,,,,/qI1SBu0gUzme1CCRA84CVPbAZmc.jpg,,,
38542,The Disappearance of Alice Creed,800000,tt1379177,2009-09-12,867714,,,,,,,,,,,,,/iJT7eXt09OffD4WBOvV7eGgL3Lt.jpg,,,
43924,The Tillman Story,0,tt1568334,2010-08-22,0,,,,,,,,,,,,,/aIHiKAWoGmleP6ODNfQOOCaMeix.jpg,,,
58772,A Film Unfinished,0,tt1568923,2010-08-18,0,,,,,,,,,,,,,/kWYVUSgbuPYNbFg5Fh3RXx67R1.jpg,,,
31175,Soul Kitchen,4000000,tt1244668,2009-09-09,18164139,,,,,,,,,,,,,/7fKdVHRuSELtpIBflUbVKhGdm8c.jpg,,,
37933,Tales from Earthsea,22000000,tt0495596,2006-07-29,68625104,,,,,,,,,,,,,/y0VnJt4eRPMjA1hpJ8f1EFoVaSf.jpg,,,
15179,"Patrik, Age 1.5",0,tt1067733,2008-09-12,3250537,,,,,,,,,,,,,/zFHcajKXeiPVOArumZOqjFYDx1T.jpg,,,
23759,Centurion,12000000,tt1020558,2010-02-15,6890432,,,,,,,,,,,,,/9ZdfrcP2QCqoRSk7JF06tDWtrhP.jpg,,,
30432,Army of Crime,10000000,tt1258120,2009-09-16,0,,,,,,,,,,,,,/jWlDUuOi1GiCjauunAR2OuDDkst.jpg,,,
14688,Change of Plans,12000000,tt1193088,2009-02-18,15016366,,,,,,,,,,,,,/nQ2azQZlWFKFl9mwkBqMslAYi07.jpg,,,
70570,Neshoba,0,tt1337155,2010-08-15,0,,,,,,,,,,,,,,,,
60727,The People I've Slept With,3000000,tt1024770,2009-08-13,0,,,,,,,,,,,,,/t9Gvp5yPoVkg5B1ZRfK8VNzykbU.jpg,,,
8932,Salt of This Sea,0,tt1090680,2008-05-16,552000,,,,,,,,,,,,,/1aXcVxfbeTC3A2SaZSj0aD9dfle.jpg,,,
25541,Brotherhood,0,tt1327820,2009-10-21,0,,,,,,,,,,,,,/mzVg3nYnPJTbDOdihNS9nuoaCKh.jpg,,,
53190,The Two Escobars,0,tt2700330,2010-06-22,0,,,,,,,,,,,,,/qYnslGb1D0JgYLQYiwPqQ2ojQDv.jpg,,,
12245,The Oxford Murders,14100000,tt0488604,2008-01-18,0,,,,,,,,,,,,,/aPGyZg44eCxccfoaNNbJwTJj66J.jpg,,,
80677,The Law,0,tt0051852,1959-01-25,0,,,,,,,,,,,,,/t72s3vbVbhEVbGxYhdRMKQPXEb3.jpg,,,
47654,Circle,0,tt1129412,2010-09-11,0,,,,,,,,,,,,,/jjpYQ7IqDQgx3giwh61k6c2QgrU.jpg,,,
52032,My Dog Tulip,0,tt0843358,2010-01-05,246574,,,,,,,,,,,,,/8Q71A1mENLzE8jUlNe1HGybMJKW.jpg,,,
28644,The Milk of Sorrow,0,tt1206488,2009-02-13,0,,,,,,,,,,,,,/bdg1wZ76HSVEtEKh7FUXYGqW9nW.jpg,,,
83430,Altiplano,0,tt1318022,2009-11-25,0,,,,,,,,,,,,,/6GDlXz4yA1T8csNklfDXBvFi5nb.jpg,,,
112631,Daniel & Ana,0,tt1392888,2009-10-14,0,,,,,,,,,,,,,/joFyEiA02dZAvyMPEUANjWEXMVe.jpg,,,
44972,We Are Family,0,tt1428459,2010-09-03,0,,,,,,,,,,,,,/dy2qAtTqe83zCCB55sqVK2g7i1m.jpg,,,
42889,The Virginity Hit,2000000,tt1695994,2010-09-24,636706,,,,,,,,,,,,,/krUYZAjEZ5n5GL7tuLoQGfxja0S.jpg,,,
43939,I'm Still Here,0,tt1356864,2010-09-10,0,,,,,,,,,,,,,/h8c53OPv2miF6vzpVXQZX8jw1pJ.jpg,,,
41211,Heartbreaker,8700000,tt1465487,2010-03-17,47355187,,,,,,,,,,,,,/sw7Sc4u2A9Y0dZ1543MoGVaQdmI.jpg,,,
15362,Mesrine: Public Enemy #1,25000000,tt0411272,2008-11-19,15000000,,,,,,,,,,,,,/k9lhZ0PhY78nzwG034rNpsLXlpW.jpg,,,
43922,Legendary,0,tt1563704,2010-09-09,0,,,,,,,,,,,,,/tu3uIbULL54pRXuvobGwDjy780n.jpg,,,
43943,Jack Goes Boating,0,tt1278379,2010-09-17,801206,,,,,,,,,,,,,/5Qd8IJYdzzZh4Ylc8raKA9alRyW.jpg,,,
44555,"A Woman, a Gun and a Noodle Shop",0,tt1428556,2009-12-11,0,,,,,,,,,,,,,/zqIjReP7BAx3OqKayy7vwIQ1Kqv.jpg,,,
138969,Fool for Love,0,tt1630038,2010-01-17,0,,,,,,,,,,,,,/2gsVKln2cGAb91OtgwgOCCDxCSc.jpg,,,
45576,Last Train Home,0,tt1512201,2009-06-06,288,,,,,,,,,,,,,/nguiji6Kk0SKfBK7ciaZtL0yj6l.jpg,,,
41556,The Romantics,4500000,tt1403988,2010-09-10,123820,,,,,,,,,,,,,/cgyXubpBzHuXTGu8gnBQ1gUrcNY.jpg,,,
38415,Bran Nue Dae,7000000,tt1148165,2009-08-09,6812530,,,,,,,,,,,,,/7tB7mr0OqHsgATo58PAtSNJpaP7.jpg,,,
43937,Like Dandelion Dust,2500000,tt0981042,2009-02-05,352810,,,,,,,,,,,,,/ys9LGuwyT4g32WXfWBuaksWKGwU.jpg,,,
59974,Genius Within: The Inner Life of Glenn Gould,0,tt1503774,2009-09-13,166770,,,,,,,,,,,,,/gSIRrPqs7iikSvDuXBzSFaGsal5.jpg,,,
51384,"Lovely, Still",5000000,tt1150947,2012-12-09,282687,,,,,,,,,,,,,/p5o2waFH3ioBOZuHKlx1kzk9Rdi.jpg,,,
38568,Howl,5000000,tt1049402,2010-08-26,1183258,,,,,,,,,,,,,/4gy0rUIaaao1nx6pr1Dj1WpslcO.jpg,,,
34647,Enter the Void,13000000,tt1191111,2009-06-17,754249,,,,,,,,,,,,,/krKnsfvSJM1PL40tLicRhVQ6kuG.jpg,,,
57722,Kings of Pastry,0,tt1558972,2009-11-06,0,,,,,,,,,,,,,/orLXFuV9WGqczVBJRw1tRHF50o0.jpg,,,
12834,Leaves of Grass,9000000,tt1151359,2009-09-13,1034214,,,,,,,,,,,,,/kpKXJ6DvLSdc1BOsansl7ZWa84K.jpg,,,
88051,On the Bowery,0,tt0050800,1957-03-18,0,,,,,,,,,,,,,/3ue0wCB0gOyY3c8Tj1idjg2XBQ3.jpg,,,
110696,Ahead of Time: The Extraordinary Journey of Ruth Gruber,0,tt1486548,2010-09-10,0,,,,,,,,,,,,,/thov4rXt8p3w3MLQbxBfhIrJE25.jpg,,,
53079,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),0,tt0756727,2010-10-26,28200,,,,,,,,,,,,,/uh3jCuKCd50EwBYPSUMG9rK9v6y.jpg,,,
51971,Hideaway (Le refuge),0,tt1504429,2009-12-11,0,,,,,,,,,,,,,/kjpwk9ruPZXIPDcRhwuT458eFYH.jpg,,,
40663,Gasland,0,tt1558250,2010-01-24,0,,,,,,,,,,,,,/2vu4Nk1wY0yjXiSzOxYuXlaD8yV.jpg,,,
142144,The Other City,0,tt1649421,2010-09-17,0,,,,,,,,,,,,,/Pp1IxQfquXqTEEw6gsDq40A7gp.jpg,,,
49057,The Trial,0,tt1264115,2010-09-10,0,,,,,,,,,,,,,/rtqP6GrJkfMkTKLY78lmoI6ssEQ.jpg,,,
52799,Undertow,0,tt1368491,2009-09-23,0,,,,,,,,,,,,,/ykqPTRWMD046SuNTAXyZnhwDPN1.jpg,,,
24681,White Wedding,0,tt1213929,2009-04-29,0,,,,,,,,,,,,,/kc7TQtcelfSLaoDzynYcfW3ku5l.jpg,,,
45320,Picture Me,0,tt1459052,2010-09-19,11000,,,,,,,,,,,,,/dUXVxRBDQ41gJfpZezQQylatGBD.jpg,,,
44010,Logan,135000,tt1483010,2010-09-10,10474,,,,,,,,,,,,,/9Jhk48r4SRaUprLjaAnWeqfdWka.jpg,,,
44966,The Freebie,0,tt1474889,2010-09-17,0,,,,,,,,,,,,,/2HywCkYCUJ6U3DdvPhllJsVCgZ6.jpg,,,
206046,El Superstar: The Unlikely Rise of Juan Frances,0,tt0855846,2008-07-25,0,,,,,,,,,,,,,/5J1bxxawPK1hDrKYFxtgnmIrmEa.jpg,,,
85534,Sweethearts of the Prison Rodeo,0,tt1095414,2010-09-17,4199,,,,,,,,,,,,,/asijXyMcNBfd5ST0hW45IgHmCzf.jpg,,,
261945,The Afterlight,0,tt0999963,2009-10-10,0,,,,,,,,,,,,,,,,
579107,Metal Messiah,0,tt1765913,2010-09-16,0,,,,,,,,,,,,,/hZ0NrQkqgRKm4QDF6peGZN2Vfg7.jpg,,,
140783,The Sunshine Boy,0,tt1343113,2009-01-01,0,,,,,,,,,,,,,,,,
46756,The Temptation of St. Tony,0,tt1247696,2009-10-10,0,,,,,,,,,,,,,/7uJEHRGq6kR9et77FJv4uWbGNbl.jpg,,,
33091,The Girl,0,tt1342378,2009-02-10,0,,,,,,,,,,,,,/9ByfjzE1XVnyR3LHaonhTsJgm3w.jpg,,,
352174,The Fall of Night,0,tt0404034,2007-08-25,0,,,,,,,,,,,,,,,,
38961,Tamara Drewe,0,tt1486190,2010-07-14,12037973,,,,,,,,,,,,,/9PNDZZyqFsLZAEp7mVfhO06OLmt.jpg,,,
44566,Anjaana Anjaani,6400000,tt1499201,2010-09-24,5900000,,,,,,,,,,,,,/me3GHLnVREOlRdJPGmBPqsZBJTT.jpg,,,
47546,I Want Your Money,0,tt1560957,2010-07-06,0,,,,,,,,,,,,,/ukFRXI9Dg9JdjebQPFde7Gfel3.jpg,,,
51608,The Man from Nowhere,1255000,tt1527788,2010-08-04,43059790,,,,,,,,,,,,,/ld19CFIo27t41JXSGZdaPMUGTxh.jpg,,,
38033,Chain Letter,5000000,tt1148200,2010-10-01,143000,,,,,,,,,,,,,/Qkz89qeK3gJh49x3T85KiecTZi.jpg,,,
43947,I Spit on Your Grave,2000000,tt1242432,2010-06-17,572809,,,,,,,,,,,,,/4VZ9eqel8Fsp54KMnesr3xIc67N.jpg,,,
